PRODUCT_ID,TITLE_DK,TITLE_DK2,PRODUCT_TYPE,STATUS,STOCK,STOCK_LOW,STOCK_IN_ORDER,STOCK_DIFFERENCE,STOCK_LOCATION_PRIMARY,CALL_FOR_PRICE,DISABLE_ON_EMPTY,MANUFACTURER_ID,DELIVERY_ID,FREIGHT_ID,OUT_OF_STOCK_BUY,AUTO_STOCK,UNIT_ID,Number,SUPPLIER_NUMBER,EAN,PRODUCT_LINK,URL,WEIGHT,FOCUS_FRONTPAGE,FOCUS_CART,SORTING,LANGUAGE_LAYERS,USER_ACCESS,USERGROUP_ACCESS,RELATED_PRODUCT_IDS,RELATED_PRODUCT_NUMBERS,PRODUCT_ADDITIONAL_DATA_TYPES,PDF_FILES,DATE_ADDED,DATE_UPDATED,DELETE,DESCRIPTION_LIST_DK,DESCRIPTION_LIST_DK2,DESCRIPTION_LONG_DK,DESCRIPTION_LONG_DK2,DESCRIPTION_SHORT_DK,DESCRIPTION_SHORT_DK2,CATEGORY_ID,SUB_CATEGORY_ID,CATEGORY_SORTINGS,LIST_PRICE,BUY_PRICE,MIN_AMOUNT,PRICE,DISCOUNT,DISCOUNT_TYPE,DISCOUNT_GROUP,VAT_GROUP,PICTURES,URL_PICTURE,PICTURE_FOLDER,SEO_TITLE_DK,SEO_TITLE_DK2,SEO_DESCRIPTION_DK,SEO_DESCRIPTION_DK2,SEO_KEYWORDS_DK,SEO_KEYWORDS_DK2,SEO_LINK_DK,SEO_LINK_DK2,SEO_CANONICAL_DK,SEO_CANONICAL_DK2,VARIANT_ID,VARIANT_TYPES,CUSTOM_DATA_1_DK,CUSTOM_DATA_1_DK2,CUSTOM_DATA_2_DK,CUSTOM_DATA_2_DK2,CUSTOM_DATA_3_DK,CUSTOM_DATA_3_DK2,CUSTOM_DATA_4_DK,CUSTOM_DATA_4_DK2,CUSTOM_DATA_5_DK,CUSTOM_DATA_5_DK2,CUSTOM_DATA_6_DK,CUSTOM_DATA_6_DK2,EXTRA_BUY_CATEGORY_1,EXTRA_BUY_CATEGORY_2,PRICEINDEX_ANNONSFYND,PRICEINDEX_EDBPRISER,PRICEINDEX_FACEBOOK,PRICEINDEX_GOOGLE_ADWORDS,PRICEINDEX_KELKOO,PRICEINDEX_PRICERUNNER,PRICEINDEX_BRUGERDEFINERET_,EDBPRISER_ID,GOOGLE_CATEGORY_ID
58,Variocage 3G dobbelt Str L,Variocage 3G dobbelt Str L,0,1,0,0,0,0,0,0,1,0,standard_lager,,1,0,7,361,,7.35E+12,,/shop/27-variocage/58-variocage-3g-dobbelt-str-l/,38,0,0,6,DK_1,,,,,,,11/12/2012 10:39,9/16/2023 9:28,,,,"<p>Nu testet både forfra, og bagfra! Med flere opdateringer bl.a. nødudgang i pladevæg (tidl. rørvæg) stabiliseret dørsektion med højere dørkant, nyt låsesystem og gastryks dæmper. Forbedret rustbeskyttelse samt opdateret crashtest hos SP (Statens Prövning) i Sverige. Den gule dørstolpe ser du kun på Variocage - det er din sikkerhed for at produktet er crashtestet. Variabel regulering af dybden gør det egnet til flere bilmodeller, kan løbende tilpasses fra hvalp-til-voksen<br />Beskrivelse:<br /><br /><br />Hunde har det bedst i trygge rammer. Hvalpe som skal tilvænnes bilkørsel, har ikke behov for meget plads. I takt med at hvalpen vokser, kan du regulere burets størrelse efter behov. Med et Variocage transportbur kan du skabe de perfekte rammer for hundens nye hjem, så den kan føle sig tryg og sikker på rejsen.<br /><br />Bedst i test og anbefalet af FDM<br />Variocage er vurderet til at være det mest sikre transportbur hos SP - ""Svenska Provning Institut"" (Sveriges TÜV/FDM). Mange fabrikanter hævder at deres produkter er testet - spørgsmålet er bare hvordan ? Variocage går forrest i udviklingen hvad sikkerheden angår. I samarbejdemed SP (Svenska Prøvnings Institut) og Agria forsikringsselskab, har man lavet en ny metode til crash-test af transportbure kaldet ""SPCT"" (SafePetCrateTest) Efter denne metode er Variocage blevet testet, og som forbruger er du hermed sikret, at transportburet lever op til de højeste krav. Det er testet, genemprøvet og videnskabeligt dokumenteret. Læs hvordan burene testes her eller se live test på YouTube<br /><br />Den gule dørstolpe ser du kun på Variocage - det er din sikkerhed for at produktet er crashtestet<br /><br /><br />Har du tænkt på din familie ?<br />Vi er længe blevet gjort opmærksom på hvor vigtigt det er, at børn bliver forsvarligt fastspændt i bilen. Det samme er gældende ved transport af kæledyr, som kan udgøre en livsfarlig situation i tilfælde af kollision. FDM har lavet en crashtest, der illustrerer de store kræfter som er på spil, med en løs hund i bilen. Se FDM testen . Du kan se et ulykkestilfælde har Variocage været involveret her - fører og begge hunde overlevede og har det godt.<br /><br />Leveres usamlet i kasse incl. monteringsvejledning og værktøj. Monteringstid ca. 1-2 timer. Der medfølger nøglelås og stropper til fastgørelse i bilen.<br /><br />Bemærk! Variocage er ikke egnet til biler med høj læssekant (max. 10cm). Alternativt skal buret ""løftes"" med en kunstig bund. TIP! Du kan evt anvende en EPS gulvisoleringsplade som kan købes i dit lokale byggemarked.<br /><br />Dimensioner:<br /><br />Dybde Bredde Højde Vægt<br />77-103 cm 99 cm 65,0 cm 31 kg</p><p> </p><div class=""media-element"" style=""position: relative; padding-bottom: 56.25%; padding-top: 25px; height: 0px;""><iframe allowfullscreen="""" class=""media-element-content"" frameborder=""0"" height=""360"" src=""//www.youtube.com/embed/L-R8ewS_-sI"" style=""position: absolute; top: 0px; left: 0px; width: 100%; height: 100%;"" width=""640""></iframe></div><p> </p>","Nu testet både forfra, og bagfra! Med flere opdateringer bl.a. nødudgang i pladevæg (tidl. rørvæg) stabiliseret dørsektion med højere dørkant, nyt låsesystem og gastryks dæmper. Forbedret rustbeskyttelse samt opdateret crashtest hos SP (Statens Prövning) i Sverige. Den gule dørstolpe ser du kun på Variocage - det er din sikkerhed for at produktet er crashtestet. Variabel regulering af dybden gør det egnet til flere bilmodeller, kan løbende tilpasses fra hvalp-til-voksen<br />Beskrivelse:<br /><br /><br />Hunde har det bedst i trygge rammer. Hvalpe som skal tilvænnes bilkørsel, har ikke behov for meget plads. I takt med at hvalpen vokser, kan du regulere burets størrelse efter behov. Med et Variocage transportbur kan du skabe de perfekte rammer for hundens nye hjem, så den kan føle sig tryg og sikker på rejsen.<br /><br />Bedst i test og anbefalet af FDM<br />Variocage er vurderet til at være det mest sikre transportbur hos SP - ""Svenska Provning Institut"" (Sveriges TÜV/FDM). Mange fabrikanter hævder at deres produkter er testet - spørgsmålet er bare hvordan ? Variocage går forrest i udviklingen hvad sikkerheden angår. I samarbejdemed SP (Svenska Prøvnings Institut) og Agria forsikringsselskab, har man lavet en ny metode til crash-test af transportbure kaldet ""SPCT"" (SafePetCrateTest) Efter denne metode er Variocage blevet testet, og som forbruger er du hermed sikret, at transportburet lever op til de højeste krav. Det er testet, genemprøvet og videnskabeligt dokumenteret. Læs hvordan burene testes her eller se live test på YouTube<br /><br />Den gule dørstolpe ser du kun på Variocage - det er din sikkerhed for at produktet er crashtestet<br /><br /><br />Har du tænkt på din familie ?<br />Vi er længe blevet gjort opmærksom på hvor vigtigt det er, at børn bliver forsvarligt fastspændt i bilen. Det samme er gældende ved transport af kæledyr, som kan udgøre en livsfarlig situation i tilfælde af kollision. FDM har lavet en crashtest, der illustrerer de store kræfter som er på spil, med en løs hund i bilen. Se FDM testen . Du kan se et ulykkestilfælde har Variocage været involveret her - fører og begge hunde overlevede og har det godt. <br /><br />Leveres usamlet i kasse incl. monteringsvejledning og værktøj. Monteringstid ca. 1-2 timer. Der medfølger gummimåtte, nøglelås og stropper til fastgørelse i bilen.<br /><br />Bemærk! Variocage er ikke egnet til biler med høj læssekant (max. 10cm). Alternativt skal buret ""løftes"" med en kunstig bund. TIP! Du kan evt anvende en EPS gulvisoleringsplade som kan købes i dit lokale byggemarked.<br /><br />Dimensioner:<br /><br />Dybde Bredde Højde Vægt <br />77-103 cm 99 cm 65,0 cm 31 kg","<p><em>Bemærk: buret kan stadig bestilles, selvom det ikke er på lager. Forventet leveringstid ca. 6-10 hverdage såfremt varen ikke er i restordre</em></p>",<p>Leveringstid 6-10 hverdage</p>,27,23,27:11:00,0,0,1,7900,1380,a,0,0,58_362.jpg,/upload_dir/shop/58_362.jpg,,Variocage 3G dobbelt L -10%,Variocage 3G dobbelt L -10%,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
59,Variocage 3 G dobbelt XL,Variocage 3 G dobbelt XL,0,0,0,0,0,0,0,0,0,0,standard,,1,0,7,,,,,/shop/27-variocage/59-variocage-3-g-dobbelt-xl/,39,0,0,8,DK_1,,,,,,,11/12/2012 10:39,8/10/2023 17:35,,,,"<p>Nu testet både forfra, og bagfra! Med flere opdateringer bl.a. nødudgang i pladevæg (tidl. rørvæg) stabiliseret dørsektion med højere dørkant, nyt låsesystem og gastryks dæmper. Forbedret rustbeskyttelse samt opdateret crashtest hos SP (Statens Prövning) i Sverige. Den gule dørstolpe ser du kun på Variocage - det er din sikkerhed for at produktet er crashtestet. Variabel regulering af dybden gør det egnet til flere bilmodeller, kan løbende tilpasses fra hvalp-til-voksen<br />Beskrivelse:<br /><br /><br />Hunde har det bedst i trygge rammer. Hvalpe som skal tilvænnes bilkørsel, har ikke behov for meget plads. I takt med at hvalpen vokser, kan du regulere burets størrelse efter behov. Med et Variocage transportbur kan du skabe de perfekte rammer for hundens nye hjem, så den kan føle sig tryg og sikker på rejsen.<br /><br />Bedst i test og anbefalet af FDM<br />Variocage er vurderet til at være det mest sikre transportbur hos SP - ""Svenska Provning Institut"" (Sveriges TÜV/FDM). Mange fabrikanter hævder at deres produkter er testet - spørgsmålet er bare hvordan ? Variocage går forrest i udviklingen hvad sikkerheden angår. I samarbejdemed SP (Svenska Prøvnings Institut) og Agria forsikringsselskab, har man lavet en ny metode til crash-test af transportbure kaldet ""SPCT"" (SafePetCrateTest) Efter denne metode er Variocage blevet testet, og som forbruger er du hermed sikret, at transportburet lever op til de højeste krav. Det er testet, genemprøvet og videnskabeligt dokumenteret. Læs hvordan burene testes her eller se live test på YouTube<br /><br />Den gule dørstolpe ser du kun på Variocage - det er din sikkerhed for at produktet er crashtestet<br /><br /><br />Har du tænkt på din familie ?<br />Vi er længe blevet gjort opmærksom på hvor vigtigt det er, at børn bliver forsvarligt fastspændt i bilen. Det samme er gældende ved transport af kæledyr, som kan udgøre en livsfarlig situation i tilfælde af kollision. FDM har lavet en crashtest, der illustrerer de store kræfter som er på spil, med en løs hund i bilen. Se FDM testen . Du kan se et ulykkestilfælde har Variocage været involveret her - fører og begge hunde overlevede og har det godt.<br /><br />Leveres usamlet i kasse incl. monteringsvejledning og værktøj. Monteringstid ca. 1-2 timer. Der medfølger nøglelås og stropper til fastgørelse i bilen.<br /><br />Bemærk! Variocage er ikke egnet til biler med høj læssekant (max. 10cm). Alternativt skal buret ""løftes"" med en kunstig bund. TIP! Du kan evt anvende en EPS gulvisoleringsplade som kan købes i dit lokale byggemarked.<br /><br />Dimensioner:<br /><br />Dybde Bredde Højde Vægt<br />82-103 cm 99 cm 71,5 cm 31 kg</p><p> </p><div class=""media-element"" style=""position: relative; padding-bottom: 56.25%; padding-top: 25px; height: 0px;""><iframe allowfullscreen="""" class=""media-element-content"" frameborder=""0"" height=""360"" src=""//www.youtube.com/embed/L-R8ewS_-sI"" style=""position: absolute; top: 0px; left: 0px; width: 100%; height: 100%;"" width=""640""></iframe></div><p> </p>","Nu testet både forfra, og bagfra! Med flere opdateringer bl.a. nødudgang i pladevæg (tidl. rørvæg) stabiliseret dørsektion med højere dørkant, nyt låsesystem og gastryks dæmper. Forbedret rustbeskyttelse samt opdateret crashtest hos SP (Statens Prövning) i Sverige. Den gule dørstolpe ser du kun på Variocage - det er din sikkerhed for at produktet er crashtestet. Variabel regulering af dybden gør det egnet til flere bilmodeller, kan løbende tilpasses fra hvalp-til-voksen<br />Beskrivelse:<br /><br /><br />Hunde har det bedst i trygge rammer. Hvalpe som skal tilvænnes bilkørsel, har ikke behov for meget plads. I takt med at hvalpen vokser, kan du regulere burets størrelse efter behov. Med et Variocage transportbur kan du skabe de perfekte rammer for hundens nye hjem, så den kan føle sig tryg og sikker på rejsen.<br /><br />Bedst i test og anbefalet af FDM<br />Variocage er vurderet til at være det mest sikre transportbur hos SP - ""Svenska Provning Institut"" (Sveriges TÜV/FDM). Mange fabrikanter hævder at deres produkter er testet - spørgsmålet er bare hvordan ? Variocage går forrest i udviklingen hvad sikkerheden angår. I samarbejdemed SP (Svenska Prøvnings Institut) og Agria forsikringsselskab, har man lavet en ny metode til crash-test af transportbure kaldet ""SPCT"" (SafePetCrateTest) Efter denne metode er Variocage blevet testet, og som forbruger er du hermed sikret, at transportburet lever op til de højeste krav. Det er testet, genemprøvet og videnskabeligt dokumenteret. Læs hvordan burene testes her eller se live test på YouTube<br /><br />Den gule dørstolpe ser du kun på Variocage - det er din sikkerhed for at produktet er crashtestet<br /><br /><br />Har du tænkt på din familie ?<br />Vi er længe blevet gjort opmærksom på hvor vigtigt det er, at børn bliver forsvarligt fastspændt i bilen. Det samme er gældende ved transport af kæledyr, som kan udgøre en livsfarlig situation i tilfælde af kollision. FDM har lavet en crashtest, der illustrerer de store kræfter som er på spil, med en løs hund i bilen. Se FDM testen . Du kan se et ulykkestilfælde har Variocage været involveret her - fører og begge hunde overlevede og har det godt. <br /><br />Leveres usamlet i kasse incl. monteringsvejledning og værktøj. Monteringstid ca. 1-2 timer. Der medfølger gummimåtte, nøglelås og stropper til fastgørelse i bilen.<br /><br />Bemærk! Variocage er ikke egnet til biler med høj læssekant (max. 10cm). Alternativt skal buret ""løftes"" med en kunstig bund. TIP! Du kan evt anvende en EPS gulvisoleringsplade som kan købes i dit lokale byggemarked.<br /><br />Dimensioner:<br /><br />Dybde Bredde Højde Vægt <br />82-103 cm 99 cm 71,5 cm 31 kg","<p><em>Bemærk: buret kan stadig bestilles, selvom det ikke er på lager. Forventet leveringstid ca. 6-10 hverdage såfremt varen ikke er i restordre</em></p>",<p>Leveringstid 6-10 hverdage</p>,27,23,27:13:00,0,0,1,8200,1201,a,0,0,59_363.jpg,/upload_dir/shop/59_363.jpg,,Variocage 3 G dobbelt XL - 10%,Variocage 3 G dobbelt XL - 10%,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
64,Okseøre med muskel,Okseører med muskel,0,1,51,0,0,51,0,0,1,0,standard,,1,0,7,5047,,15995841,,/shop/30-godbidder--tyggeartikler/64-okseoere-med-muskel/,"0,06",0,0,0,DK_1,,,,,,,11/12/2012 10:39,7/5/2023 12:32,,,,"<p>Velsmagende, sund og naturlig snack til hunde i alle størrelser. Okseører hjælper til naturlig rensning af tænder og tandkød. Musklen er med til at give længere tyggetid. </p><p><strong>Gennemsnitlig tyggetid: lang (små hunde), medium (store hunde)</strong></p>",<br />Kæmpe Okse ører,"<ul>	<li>Sund snack</li>	<li>100% naturlig</li>	<li>Fremstillet i EU</li>	<li>Hjælper med at reducere dannelse af tandsten</li>	<li>Uden korn, konservering og tilsætningsstoffer</li></ul>","<p>- Sund snack</p><p>- 100% naturlig</p><p>- Fremstillet i EU</p><p>- Hjælper med at reducere dannelse af tandsten</p><p>- Uden korn, konservering og tilsætningsstoffer</p>",30,,,0,"4,92",1,15,0,a,0,0,okseoerer-med-muskel.jpg,/upload_dir/shop/okseoerer-med-muskel.jpg,,Okseører,Okseører,Smagfuld og sund snack til hunde i alle størrelser. Hjælper til tandbørstning. ,Smagfuld og sund snack til hunde i alle størrelser. Hjælper til tandbørstning. ,"tyggeartikler, tyg, hundesnacks, hunde snacks, hunde tyg, hunde tyggeartikler, kødben, hundekødben, hunde kødben, kødben til hund, naturlige tyggeartikler, tygge artikler, naturligt tyg, naturlig snack, naturlige snacks, naturlige kødben, tyggeartikler til hund, okse øre, okseøre, okse ører, okseøre til hund, okseører til hund, ører til hund, okse ører med muskel, ","tyggeartikler, tyg, hundesnacks, hunde snacks, hunde tyg, hunde tyggeartikler, kødben, hundekødben, hunde kødben, kødben til hund, naturlige tyggeartikler, tygge artikler, naturligt tyg, naturlig snack, naturlige snacks, naturlige kødben, tyggeartikler til hund, okse øre, okseøre, okse ører, okseøre til hund, okseører til hund, ører til hund, ",,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
81,"Andis Skær 5 (6,3mm)",Skær,0,1,1,0,0,1,0,0,1,0,standard,,1,0,7,6104,,19803463,,/shop/32-skaer/81-andis-skaer-5-63mm/,"0,1",0,0,0,DK_1,,,,,,,11/12/2012 10:39,9/6/2023 15:05,,,,"<p>Efterlader 6,3 mm.<br /><br />Skæret passer på følgende klippere:<br /><br />Alle Oster A5 1 og 2 speed modeller.<br />Oster PowerMax & Powerpro Ultra<br /><br />Følgende Andis modeller:<br />AG,MBG,AGC,AGC-2,AGR,AGR+<br /> </p>","Andis skær 4 (9,5mm) ultraedge <br />Skærehoved til f.eks. klipning af kroppen.<br /><br />Efterlader 9,5 mm. <br /><br />Produkt detaljer: <br />Andis nr. 64090<br /><br />Skæret passer på følgende klippere:<br /><br />Alle Oster A5 1 og 2 speed modeller.<br />Oster PowerMax & Powerpro Ultra<br /><br />Følgende Andis modeller:<br />AG,MBG,AGC,AGC-2,AGR,AGR+<br /><br />",,,32,,,0,0,1,309,0,a,0,0,Andis-skaer-1.jpg,/upload_dir/shop/Andis-skaer-1.jpg,,Skær,Skær,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
116,KW Medicin shampoo,Medicin shampoo,0,1,0,0,0,0,0,0,1,0,1,,1,0,7,,,,,/shop/0-/116-kw-medicin-shampoo/,"0,2",0,0,0,DK_1,,,,,,,11/12/2012 10:39,10/27/2021 14:27,,,,<p>.<br /> </p>,"Kw Medicin Shampoo - Til hunde og katte. <br />KW MEDICIN SHAMPOO er specielt egnet til hunde og katte, der lider af skæl, tør hud og kløe. Efterlader pelsen glansfuld og formindsker statisk elektricitet og sammenfiltringer.<br /><br />","<p><img alt="""" height=""0"" src=""https://pxl.host/kv9fz986i9xtlv4y5pa.png"" width=""0"" /></p><p>- Modvirker tør hud, skæl og kløe</p><p>- Giver en glansfuld pels</p><p>- Formindsker statisk elektricitet</p><p>- Til både hunde og katte</p>","<p><img alt="""" height=""0"" src=""https://pxl.host/kv9fz986i9xtlv4y5pa.png"" width=""0"" /></p><p>- Modvirker tør hud, skæl og kløe</p><p>- Giver en glansfuld pels</p><p>- Formindsker statisk elektricitet</p><p>- Til både hunde og katte</p>",0,38|155,,0,0,1,179,0,a,0,0,../pics/1337608378_medicin-p.jpg,/upload_dir/shop/../pics/1337608378_medicin-p.jpg,,Medicin shampoo,Medicin shampoo,,,,,,,,,,7,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
116,200ml,200ml,,0,0,0,0,0,,,1,,standard_lager,,,,1,Pelspleje,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,1,179,0,a,,,,,,,,,,,,,,,,88,7,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
116,500ml,500ml,,1,0,0,0,0,,,1,,0,,,,1,Pelspleje,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,1,179,0,a,,,,,,,,,,,,,,,,89,7,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
167,Pro Plan Adult Medium (Lam) 14kg,Pro Plan Adult Medium (Lam) 14kg,0,1,4,0,0,4,0,0,1,0,standard,,1,0,6,3120,,7.61E+12,,/shop/163-mediumstore-hunde/167-pro-plan-adult-medium-lam-14kg/,14,0,0,12,DK_1,,,,,,,11/12/2012 10:40,7/9/2023 11:46,,,<p>Fås kun i butik</p>,"<p><iframe allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/wrtSIn5SdDE"" title=""YouTube video player"" width=""560""></iframe></p>","PRO PLAN hunde foder, lam og ris, til voksen hund.<br />PRO PLAN hunde foder.Hundefoder til den normalaktive hund, med tendens til mave-/tarmirritation eller som smagsvariant.<br />Proplan hundefoderet er fremstillet af højkvalitets lam og ris, samt en skånsom blanding af æg, og et mix af fibre for at forbedre optagelse og afføring. Forhøjede niveau af E- og C-vitamin hjælper til med at bekæmpe frie radikaler og støtte immunforsvaret.<br />Proplan hundefodret har lam som 1. ingrediens, meget høj optagelse, er rig på vitaminer og mineraler, og har gode engenskaber til at gi frisk hud og skinnende pels med optimalt balancereret niveau af protein - fedt(Protein 27% - fedt 17%) for at tilgodese energibehoveet, samtidigt med at bevarer en frisk og sund kropskondition.<br /><br /><br />Indhold:<br /><br />Lam 19%, Ris 17%, majsgluten, majs, tørret fjerkræprotein, animalsk fedt(beskyttet med blandede tokoferoler9, majsmel, kyllingehydrolysat, roesnitter, tørret æg, kalciumfosfat, gær, fiskeolie, kaliumklorid, natriumklorod, kalciumkarbonat, mineraler, L-lysin antrioxidanter, og naturligetokoferolrige ekstrakter","<ul>	<li>Fuldfoder til hunde med sensitiv fordøjelse</li>	<li>Med let fordøjelige ingredienser</li>	<li>Velamgende foder med lam</li>	<li>Med E- og C- vitamin</li>	<li>Hjælper med at udvikle et stærkt immunforsvar</li>	<li>Støtter hundens knogler og led</li></ul><p> </p><p> </p>",<p>Fås kun i butik</p>,163,,,0,"358,87",1,609,0,a,0,0,pro-plan-optidigest-sensitive-digestion-14kg-adult.jpg,/upload_dir/shop/pro-plan-optidigest-sensitive-digestion-14kg-adult.jpg,,adult med lam 14 kg,adult med lam 14 kg,Foder fra Pro Plan med lam som er ideel at benytte til hunde med sensitiv mave. ,,"hundefoder, hunde foder, proplan, pro plan, sundt hundefoder, tørkost, god kvalitet tørkost, pro plan hundefoder, pro plan tørkost, adult, foder med lam, pro plan med lam, pro plan lam, sensitivedigest, sensitive digest, optidigest, opti digest, pro plan optidigest, pro plan opti digest, foder til sensitiv mave, hundefoder til sensitiv mave, hundefoder med lam, hunde foder med lam, ",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
209,Euro Joe Dummy 30cm,Euro Joe Dummy 30cm,0,1,5,0,0,5,0,0,1,0,standard,,1,0,7,9036,,50054503,,/shop/158-bidearbejde/209-euro-joe-dummy-30cm/,"0,19",0,0,16,DK_1,,,,,,,11/12/2012 10:40,7/16/2023 16:05,,,,,Bide pølle med 2 håndtag,"<ul>	<li>Dummy med to håndtag</li>	<li>Robust materiale</li>	<li>God til træning og bidelege</li>	<li>30 cm (ex håndtag)</li>	<li>Farve: sort</li></ul>",,158,,,0,0,1,135,0,a,0,0,eurojoe-sort-dummy-bidepoelle.jpg,/upload_dir/shop/eurojoe-sort-dummy-bidepoelle.jpg,,Bidepølle 30cm,Bidepølle 30cm,"Robust dummy fra Euro Joe velegnet til bidearbejde, træning og bidelege. ",,"dummy, bidearbejde, eurojoe, euro joe, eurojoe dummy, hundetræningsudstyr, hundeudstyr, træningsudstyr, hundetræning, bidepølle, bidedummy, bideleg, gruppe c, forsvar, forsvarstræning, forsvarsarbejde, ",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
210,Dummy 62cm,Dummy 62cm,0,1,2,0,0,2,0,0,1,0,standard,,1,0,7,4018,,25168402,,/shop/158-bidearbejde/210-dummy-62cm/,"0,3",0,0,17,DK_1,,,,,,,11/12/2012 10:40,7/16/2023 15:43,,,,,Bide pølle med 2 håndtag,"<ul>	<li>Stor dummy med to håndtag</li>	<li>Robust materiale</li>	<li>God til træning og bidelege</li>	<li>62 cm (ex håndtag)</li>	<li>Farve: blå</li></ul>",,158,33,,0,0,1,225,0,a,0,0,Eurojoe-blaa-dummy-bidepoelle-forsvarsarbejde-hundetraeningsudstyr1.jpg|Eurojoe-blaa-dummy-bidepoelle-forsvarsarbejde-hundetraeningsudstyr2.jpg,/upload_dir/shop/Eurojoe-blaa-dummy-bidepoelle-forsvarsarbejde-hundetraeningsudstyr1.jpg,,Bidepølle 60cm,Bidepølle 60cm,"Robust stor dummy velegnet til bidearbejde, træning og bidelege. ",,"dummy, bidearbejde, eurojoe, euro joe, eurojoe dummy, hundetræningsudstyr, hundeudstyr, træningsudstyr, hundetræning, bidepølle, bidedummy, bideleg, gruppe c, forsvar, forsvarstræning, forsvarsarbejde, ",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
213,Extra styr,Extra styr,0,0,0,0,0,0,0,0,0,0,standard,,1,0,7,9041,,,,/shop/158-bidearbejde/213-extra-styr/,"0,9",0,0,3,DK_1,,,,,,,11/12/2012 10:40,9/10/2023 14:50,,,,<p>Extra styr med håndtag</p>,Extra styr med 2 håndtag,,,158,52,,0,0,1,450,0,a,0,0,Eurojoe-styr-bidearbejde-forsvarsarbejde.jpg,/upload_dir/shop/Eurojoe-styr-bidearbejde-forsvarsarbejde.jpg,,Extra styr,Extra styr,Styr fra Eurojoe til træning af bidearbejde. ,,"bidearbejde, gruppe c, gr c, forsvarsarbejde, ipo, igp, schutzhund, protection, brugshund, brugshunde, brugshundeudstyr, udstyr til bidearbejde, eurojoe, euro joe, jute, jute ærme, hundeudstyr, hunde udstyr, udstyr til hundetræning, bide arbejde, brugshunde udstyr,  styr, bidestyr, ",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
214,Twister,Twister,0,0,0,0,0,0,0,0,0,0,1,,1,0,7,,,,,/shop/52-ipobidearbejde/214-twister/,0,0,0,6,DK_1,,,,,,,11/12/2012 10:40,2/15/2022 17:16,,,,,,,,52,,,0,0,1,700,0,a,0,0,214_308.jpg,/upload_dir/shop/214_308.jpg,,Twister,Twister,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
216,Overtræk til Max soft,Overtræk til Max soft,0,0,0,0,0,0,0,0,0,0,1,,1,0,7,Overtræk til Max soft,,,,/shop/55-overtraek/216-overtraek-til-max-soft/,0,0,0,0,DK_1,,,,,,,11/12/2012 10:40,7/23/2023 14:06,,,,,,,,55,,,0,0,1,175,0,a,0,0,216_312.jpg,/upload_dir/shop/216_312.jpg,,Overtræk til Max soft,Overtræk til Max soft,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
217,Overtræk til Double Max - Hård,Overtræk til Double Max - Hård,0,0,0,0,0,0,0,0,0,0,standard,,1,0,7,Overtræk til Max hard,,,,/shop/55-overtraek/217-overtraek-til-double-max---haard/,"0,92",0,0,0,DK_1,,,,,,,11/12/2012 10:40,8/23/2023 9:51,,,,,,"<ul>	<li>Overtræk til Double Max (hårdt)</li>	<li>I kraftigt jute</li>	<li>Med udvendigt håndtag</li>	<li>Til venstre arm</li>	<li>Længde: 43cm</li>	<li>Bredde: 30cm</li></ul>",,55,158,,0,0,1,260,0,a,0,0,eurojoe-overtraek-til-aerme.jpg,/upload_dir/shop/eurojoe-overtraek-til-aerme.jpg,,Overtræk til Max hard,Overtræk til Max hard,Ærmeovertræk i kraftigt jute til Double Max,,"bidearbejde, gruppe c, gr c, forsvarsarbejde, ipo, igp, ærme, overtræk, ærmeovertræk, schutzhund, protection, brugshund, brugshunde, brugshundeudstyr, udstyr til bidearbejde, eurojoe, euro joe, jute, jute ærme, doublemax, overtræk ærme, ",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,
